TmStamp,RecNum,BattV_Min,TrackerWM_Avg,Tracker2WM_Avg,ShadowWM_Avg,SunWM_Avg,ShadowbandWM_Avg,DNICalc_Avg,AirTC_Avg,RH,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,BP_mB_Avg,UVA_Avg,UVB_Avg,Batt24V_Min
,,Volts,kW/m^2,,kW/m^2,W/m^2,W/m^2,,Deg C,%,meters/second,Deg,Deg,,W/m,W/m,
TmStamp,RecNum,Min,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Smp,WVc,WVc,WVc,Avg,Avg,Avg,
08/01/2024 13:00:00,5564,13.72,NA,0,NA,NA,74.879585,NA,26.7,38.98,1.754,260.3,47.39,1000.0747,13.521492,0,-0.058
08/01/2024 14:00:00,5565,13.73,NA,0,NA,NA,77.721794,NA,27.6,39.85,2.436,262.1,34.63,999.102,13.452025,0,-0.058
08/01/2024 15:00:00,5566,13.73,NA,0,NA,NA,78.097694,NA,27.93,40.19,3.39,269.7,32.18,998.25604,13.366147,0,-0.058
08/01/2024 16:00:00,5567,13.72,NA,0,NA,NA,77.83828,NA,27.92,41.14,3.775,272.5,32.68,997.6742,13.299322,0,-0.062
08/01/2024 17:00:00,5568,13.73,NA,0,NA,NA,75.940605,NA,27.36,45.64,4.119,272.9,31.67,997.1327,13.231342,0,-0.062
08/01/2024 18:00:00,5569,13.72,NA,0,NA,NA,72.0748,NA,26.07,48.13,4.592,270.5,32.71,996.8845,13.169313,0,-0.062
08/01/2024 19:00:00,5570,13.72,NA,0,NA,NA,135.44855,NA,24.58,53.32,5.092,270.4,32.03,997.25903,13.14857,0,-0.062
08/01/2024 20:00:00,5571,13.72,NA,0,NA,NA,68.61609,NA,22.85,55.78,5.48,271,32.74,997.7385,13.10427,0,-0.07
08/01/2024 21:00:00,5572,13.72,NA,0,NA,NA,0.30408078,0,21.62,61.5,5.623,270.4,33.74,998.1919,13.050523,0,-0.086
08/01/2024 22:00:00,5573,13.72,NA,0,NA,NA,0,0,20.98,65.54,5.547,270,32.43,998.5131,12.9984665,0,-0.074
08/01/2024 23:00:00,5574,13.72,NA,0,NA,NA,0,0,20.45,68.9,5.204,271,31.79,998.7357,12.951178,0,-0.068
09/01/2024 00:00:00,5575,13.72,NA,0,NA,NA,0,0,20.29,68.39,5.119,271.2,31.26,998.4497,12.86939,0,-0.066
09/01/2024 01:00:00,5576,13.72,NA,0,NA,NA,0,0,20.3,68.16,4.673,272.1,31.3,998.3064,12.829333,0,-0.066
09/01/2024 02:00:00,5577,13.72,NA,0,NA,NA,0,0,20.26,65.75,2.324,277.8,48.62,997.9034,12.787881,0,-0.064
09/01/2024 03:00:00,5578,13.72,NA,0,NA,1497.5289,0,0,19.9,63.68,1.728,277.8,50.23,997.5517,12.769658,0,-0.064
09/01/2024 04:00:00,5579,13.72,NA,0,NA,NA,0,0,20.16,67.77,2.186,282.7,43.63,996.95325,12.719057,0,-0.064
09/01/2024 05:00:00,5580,13.72,NA,0,NA,NA,0,0,20.14,70.45,1.947,272.9,39.04,996.98694,12.724626,0,-0.064
09/01/2024 06:00:00,5581,13.72,NA,0,NA,NA,1.7553535,0,17.24,74.93,0.368,15.02,18.08,997.32263,12.758103,0,-0.064
09/01/2024 07:00:00,5582,13.72,NA,0,NA,NA,56.823837,NA,17.51,68.18,0.092,31.35,11.15,997.48083,12.709032,0,-0.064
09/01/2024 08:00:00,5583,13.72,NA,0,NA,NA,55.654305,NA,20.76,66.74,0.308,83.7,16.36,997.66327,12.990756,0,-0.064
09/01/2024 09:00:00,5584,13.72,NA,0,NA,NA,62.726448,NA,22.71,57.88,0.609,36.21,26.95,997.4142,13.238119,0,-0.058
09/01/2024 10:00:00,5585,13.72,NA,0,NA,NA,68.28639,NA,24.33,51.03,1.398,24,22.3,997.1146,13.288294,0,-0.058
09/01/2024 11:00:00,5586,13.72,NA,0,NA,NA,70.86933,NA,25.98,43.26,1.695,28.98,22.93,996.8311,13.288757,0,-0.058
09/01/2024 12:00:00,5587,13.72,NA,0,NA,NA,80.724335,NA,27.8,45.21,2.427,33.09,26.85,996.58514,13.333345,0,-0.058
09/01/2024 13:00:00,5588,13.72,NA,0,NA,1405.4836,158.81895,NA,27.97,48.14,3.839,27.08,23.67,996.2575,13.340043,0,-0.058
09/01/2024 14:00:00,5589,13.72,NA,0,NA,1414.2502,157.51091,NA,27.93,48.69,4.593,25.33,24.7,996.0362,13.30132,0,-0.058
09/01/2024 15:00:00,5590,13.72,NA,0,NA,1430.6056,128.60997,NA,28.23,48.81,4.833,31.07,22.65,995.828,13.2624855,0,-0.058
09/01/2024 16:00:00,5591,13.72,NA,0,NA,1437.1072,111.29203,NA,29.18,47.36,4.707,30.69,24.96,994.83356,13.14358,0,-0.058
09/01/2024 17:00:00,5592,13.72,NA,0,NA,NA,136.92883,NA,29.86,43.13,3.465,29.12,25.6,994.0348,13.058084,0,-0.058
09/01/2024 18:00:00,5593,13.72,NA,0,NA,NA,222.4034,NA,28.98,51.11,2.948,277.8,64.03,993.7177,13.036964,0,-0.062
09/01/2024 19:00:00,5594,13.72,NA,0,NA,NA,95.87505,NA,26.14,56.02,4.641,270.2,32.06,994.2203,13.0013485,0,-0.066
09/01/2024 20:00:00,5595,13.72,NA,0,NA,NA,22.198378,NA,24.32,58.45,5.313,269.3,32.49,994.85266,12.92133,0,-0.066
09/01/2024 21:00:00,5596,13.72,NA,0,NA,NA,0.41538066,0,23.05,69.14,6.01,270.1,32.83,995.19165,12.844199,0,-0.078
09/01/2024 22:00:00,5597,13.72,NA,0,NA,NA,0,0,22.19,68.61,6.117,269.3,32.95,995.6216,12.767505,0,-0.082
09/01/2024 23:00:00,5598,13.72,NA,0,NA,NA,0,0,21.74,69.65,6.072,268.7,33.05,996.019,12.734777,0,-0.074
10/01/2024 00:00:00,5599,13.72,NA,0,NA,NA,0,0,21.57,70.94,5.395,267.5,33.34,996.29205,12.724864,0,-0.07
10/01/2024 01:00:00,5600,13.72,NA,0,NA,NA,0,0,21.1,69.88,4.728,269.3,32.89,995.97284,12.663257,0,-0.066
10/01/2024 02:00:00,5601,13.72,NA,0,NA,NA,0,0,20.9,72.07,5.097,269.7,33.12,995.70154,12.61626,0,-0.068
10/01/2024 03:00:00,5602,13.72,NA,0,NA,NA,0,0,20.58,72.14,5.629,269,33.8,995.31647,12.539095,0,-0.07
10/01/2024 04:00:00,5603,13.72,NA,0,NA,NA,0,0,20.69,69.61,5.611,271.7,33.6,995.49786,12.531413,0,-0.07
10/01/2024 05:00:00,5604,13.72,NA,0,NA,NA,0,0,20.53,70.6,5.75,269.1,33.63,995.4858,12.530365,0,-0.072
10/01/2024 06:00:00,5605,13.72,NA,0,NA,NA,1.764534,0,20.33,71.38,5.368,269.6,33.02,995.8427,12.557082,0,-0.07
10/01/2024 07:00:00,5606,13.72,NA,0,NA,NA,64.35929,NA,20.56,66.56,5.592,269.9,31.7,996.3579,12.593893,0,-0.07
10/01/2024 08:00:00,5607,13.72,NA,0,NA,NA,66.50695,NA,21.46,63.17,5.578,270.2,31.14,996.96173,12.803451,0,-0.078
10/01/2024 09:00:00,5608,13.72,NA,0,NA,NA,67.93842,NA,22.3,59.73,5.549,271.2,32.82,997.1339,12.944737,0,-0.068
10/01/2024 10:00:00,5609,13.72,NA,0,NA,NA,74.95648,NA,22.65,61.51,5.785,272.1,31.81,997.4021,13.002809,0,-0.066
10/01/2024 11:00:00,5610,13.72,NA,0,NA,NA,76.353836,NA,23.5,58.11,5.658,272.7,31.66,997.4046,12.989793,0,-0.066
10/01/2024 12:00:00,5611,13.72,NA,0,NA,NA,79.725464,NA,23.81,59.63,5.972,271,32.91,997.3412,13.034849,0,-0.066
10/01/2024 13:00:00,5612,13.72,NA,0,NA,NA,83.17412,NA,23.7,58.87,6.259,273.8,31.47,997.54474,13.050459,0,-0.072
10/01/2024 14:00:00,5613,13.72,NA,0,NA,NA,80.202805,NA,24.06,59.49,5.93,272.4,32.37,997.26886,13.0233345,0,-0.07
10/01/2024 15:00:00,5614,13.72,NA,0,NA,NA,76.32654,NA,23.66,55.97,6.139,270.5,33.41,996.93835,12.977911,0,-0.078
10/01/2024 16:00:00,5615,13.72,NA,0,NA,NA,73.04503,NA,24.49,57.76,5.385,270.6,32.77,996.50684,12.923747,0,-0.07
10/01/2024 17:00:00,5616,13.72,NA,0,NA,NA,71.61709,NA,23.33,58.38,6.062,271.2,32.8,996.1136,12.891477,0,-0.078
10/01/2024 18:00:00,5617,13.72,NA,0,NA,NA,70.524055,NA,22.92,59.92,6.019,270.7,33.03,996.01843,12.854802,0,-0.114
10/01/2024 19:00:00,5618,13.72,NA,0,NA,NA,159.55367,NA,22.25,65.74,5.776,267.9,33.22,996.48975,12.853204,0,-0.094
10/01/2024 20:00:00,5619,13.72,NA,0,NA,NA,65.34293,NA,21.48,66.06,5.686,269.9,34.42,996.9566,12.855112,0,-0.114
10/01/2024 21:00:00,5620,13.72,NA,0,NA,NA,0.30483007,0,20.75,63.8,5.684,270.3,32.58,997.3809,12.825608,0,-0.132
10/01/2024 22:00:00,5621,13.72,NA,0,NA,NA,0,0,20.68,68.84,5.532,270.6,33.26,997.4989,12.796851,0,-0.098
10/01/2024 23:00:00,5622,13.72,NA,0,NA,NA,0,0,20.65,68.74,5.216,269.7,30.89,997.4348,12.7539835,0,-0.102
11/01/2024 00:00:00,5623,13.72,NA,0,NA,NA,0,0,20.74,66.25,4.993,269.3,32.25,997.1291,12.720407,0,-0.122
11/01/2024 01:00:00,5624,13.72,NA,0,NA,NA,0,0,21.23,58.59,4.242,273.4,29.56,996.70264,12.678032,0,-0.124
11/01/2024 02:00:00,5625,13.72,NA,0,NA,NA,0,0,21.62,55.75,2.77,271.6,34.83,996.12354,12.6575,0,-0.078
11/01/2024 03:00:00,5626,13.72,NA,0,NA,NA,0,0,21.5,57.06,2.295,275,34.88,995.6819,12.642503,0,-0.064
11/01/2024 04:00:00,5627,13.72,NA,0,NA,NA,0,0,21.27,66.3,1.842,272.4,33.81,995.1856,12.595705,0,-0.064
11/01/2024 05:00:00,5628,13.72,NA,0,NA,NA,0,0,20.85,58.67,1.841,278.5,29.41,995.0887,12.569737,0,-0.066
11/01/2024 06:00:00,5629,13.72,NA,0,NA,NA,1.5483946,0,21.18,66.69,2.005,276.3,41.74,995.39746,12.610548,0,-0.064
11/01/2024 07:00:00,5630,13.72,NA,0,NA,NA,67.24465,NA,18.81,68.48,0.899,21.35,42.4,995.6982,12.627293,0,-0.064
11/01/2024 08:00:00,5631,13.72,NA,0,NA,NA,67.922806,NA,20.48,60.83,1.04,27.49,29.9,995.91693,12.83946,0,-0.064
11/01/2024 09:00:00,5632,13.72,NA,0,NA,NA,64.6143,NA,23.41,51.79,1.565,20.36,34.73,995.60657,13.032664,0,-0.062
11/01/2024 10:00:00,5633,13.72,NA,0,NA,NA,72.379005,NA,24.82,50.05,2.264,31.54,22.12,995.6141,13.122173,0,-0.062
11/01/2024 11:00:00,5634,13.72,NA,0,NA,NA,75.14757,NA,27.65,43.99,1.062,29.51,38.29,995.7521,13.1701565,0,-0.058
11/01/2024 12:00:00,5635,13.72,NA,0,NA,NA,90.75911,NA,29.25,39.04,1.186,13,54.79,995.4873,13.218906,0,-0.058
11/01/2024 13:00:00,5636,13.73,NA,0,NA,NA,144.30693,NA,29.98,42.63,2.09,18.46,48.98,994.90594,13.193595,0,-0.058
11/01/2024 14:00:00,5637,13.73,NA,0,NA,NA,114.50334,NA,29.67,42.01,3.75,25.18,26.84,994.58734,13.185854,0,-0.058
11/01/2024 15:00:00,5638,13.71,NA,0,NA,NA,101.09099,NA,29.94,42.7,3.479,24.62,28.43,994.55585,13.202547,0,-0.058
11/01/2024 16:00:00,5639,13.73,NA,0,NA,NA,93.55169,NA,29.42,42.36,4.071,24.9,28.06,994.4057,13.18498,0,-0.058
11/01/2024 17:00:00,5640,13.72,NA,0,NA,NA,96.19596,NA,28.86,43.8,4.087,26.13,22.31,994.17676,13.132338,0,-0.058
11/01/2024 18:00:00,5641,13.72,NA,0,NA,NA,108.14886,NA,28.41,45.85,3.461,23,24.28,994.0831,13.094761,0,-0.058
11/01/2024 19:00:00,5642,13.72,NA,0,NA,NA,187.68127,NA,27.6,51.85,3.278,20.9,25.25,994.4329,13.097244,0,-0.058
11/01/2024 20:00:00,5643,13.72,NA,0,NA,1492.216,62.446312,NA,25.9,58.52,3.286,26.96,20.38,994.9558,13.098993,0,-0.058
11/01/2024 21:00:00,5644,13.73,NA,0,NA,NA,0.24013901,0,23.54,67.43,2.103,29.41,15.68,995.7418,13.102867,0,-0.062
11/01/2024 22:00:00,5645,13.72,NA,0,NA,1510.3032,0,0,20.64,84.9,1.772,19.66,19.95,996.6936,13.117715,0,-0.062
11/01/2024 23:00:00,5646,13.72,NA,0,NA,1505.3252,0,0,18.56,89.6,1.254,21.45,13.33,997.26044,13.009941,0,-0.064
12/01/2024 00:00:00,5647,13.72,NA,0,NA,1516.1232,0,0,18.18,90.6,0.261,17.34,20.53,997.38,12.885022,0,-0.062
12/01/2024 01:00:00,5648,13.72,NA,0,NA,1508.093,0,0,18.09,91.1,0.478,22.4,8.91,997.4233,12.8036,0,-0.064
12/01/2024 02:00:00,5649,13.72,NA,0,NA,1502.2239,0,0,17.87,91.5,0.359,19.71,6.857,997.27026,12.720706,0,-0.066
12/01/2024 03:00:00,5650,13.72,NA,0,NA,1499.0521,0,0,17.54,92.6,0.249,23.4,6.79,997.043,12.631575,0,-0.066
12/01/2024 04:00:00,5651,13.72,NA,0,NA,1500.7983,0,0,17.11,94.6,0.388,27.86,8.19,996.97797,12.560069,0,-0.064
12/01/2024 05:00:00,5652,13.72,NA,0,NA,1490.657,0,0,16.7,96.6,0.414,19.86,9.21,997.38245,12.499655,0,-0.064
12/01/2024 06:00:00,5653,13.72,NA,0,NA,NA,0.55769134,0,16.92,97.4,0.077,55.13,8.5,997.9959,12.413072,0,-0.064
12/01/2024 07:00:00,5654,13.72,NA,0,NA,1486.2885,24.059813,NA,16.97,97.5,0.32,239.2,40.53,998.63025,12.375686,0,-0.064
12/01/2024 08:00:00,5655,13.72,NA,0,NA,1509.9786,77.592384,NA,17.44,97.3,0.064,57.34,9.02,998.99835,12.329158,0,-0.062
12/01/2024 09:00:00,5656,13.72,NA,0,NA,NA,228.34534,NA,18.41,92.8,0.534,239.6,37.52,999.0665,12.302829,0,-0.064
12/01/2024 10:00:00,5657,13.72,NA,0,NA,NA,96.59218,NA,21.92,70.48,0.847,29.33,30.32,998.8907,12.697414,0,-0.062
12/01/2024 11:00:00,5658,13.72,NA,0,NA,NA,90.435936,NA,24.55,63.81,1.37,31.92,31,998.7479,13.15521,0,-0.058
12/01/2024 12:00:00,5659,13.72,NA,0,NA,NA,91.763596,NA,25.84,63.42,3.041,32.49,30.48,998.62964,13.366255,0,-0.058
12/01/2024 13:00:00,5660,13.72,NA,0,NA,NA,90.10776,NA,25.08,64.7,3.868,26.81,28.09,998.6262,13.450772,0,-0.058
12/01/2024 14:00:00,5661,13.72,NA,0,NA,NA,88.56193,NA,25.08,67.99,4.495,23.15,30.73,998.3345,13.395829,0,-0.058
12/01/2024 15:00:00,5662,13.72,NA,0,NA,NA,91.68002,NA,24.4,72.87,5.532,23.05,25.87,998.25134,13.334922,0,-0.058
12/01/2024 16:00:00,5663,13.73,NA,0,NA,NA,91.52734,NA,23.89,72.84,5.611,21.3,26.8,998.4068,13.264403,0,-0.062
12/01/2024 17:00:00,5664,13.73,NA,0,NA,NA,85.09064,NA,23.74,73.64,5.582,21.96,25.07,998.02856,13.168946,0,-0.06
12/01/2024 18:00:00,5665,13.72,NA,0,NA,NA,95.72296,NA,22.77,75.21,5.411,22.33,26.73,998.12256,13.116787,0,-0.058
12/01/2024 19:00:00,5666,13.72,NA,0,NA,NA,186.91376,NA,22.03,80,5.496,22.45,25.16,998.2767,13.059357,0,-0.062
12/01/2024 20:00:00,5667,13.72,NA,0,NA,NA,65.72518,NA,20.76,84.2,4.668,23.97,22.15,999.0588,13.038183,0,-0.062
12/01/2024 21:00:00,5668,13.72,NA,0,NA,NA,0.27333418,0,19.85,86.5,2.149,25.13,27.29,999.57153,12.999326,0,-0.062
12/01/2024 22:00:00,5669,13.72,NA,0,NA,1530.5042,0,0,19.25,86.9,1.645,30.81,15.36,999.85126,12.9718685,0,-0.06
12/01/2024 23:00:00,5670,13.72,NA,0,NA,NA,0,0,19.03,87.5,0.829,24.8,15.34,1000.0985,12.908008,0,-0.064
13/01/2024 00:00:00,5671,13.72,NA,0,NA,1526.532,0,0,18.37,88,0.44,27.07,24.68,1000.0143,12.876984,0,-0.066
13/01/2024 01:00:00,5672,13.72,NA,0,NA,NA,0,0,17.6,90.2,0.193,231.6,10.04,999.89404,12.822712,0,-0.064
13/01/2024 02:00:00,5673,13.72,NA,0,NA,1502.7,0,0,17.18,89.9,0.055,208.8,7.509,999.6743,12.751376,0,-0.064
13/01/2024 03:00:00,5674,13.72,NA,0,NA,1501.8,0,0,16.58,88.2,0.515,224.5,19.2,999.0875,12.68969,0,-0.064
13/01/2024 04:00:00,5675,13.72,NA,0,NA,1503.4634,0,0,16.6,89.5,0.224,228.1,25.91,998.1717,12.54381,0,-0.064
13/01/2024 05:00:00,5676,13.72,NA,0,NA,1516.8213,0,0,16.78,92.1,1.18,23.98,21.69,998.6494,12.555244,0,-0.064
13/01/2024 06:00:00,5677,13.72,NA,0,NA,NA,0.74503016,0,17.07,95.2,0.531,33.57,16.78,999.5762,12.560791,0,-0.064
13/01/2024 07:00:00,5678,13.72,NA,0,NA,NA,63.502163,NA,17.18,92.9,0.593,273.6,53.08,999.86475,12.470996,0,-0.064
13/01/2024 08:00:00,5679,13.72,NA,0,NA,NA,67.05303,NA,19.36,76.74,0.548,23.48,52.25,999.66376,12.718567,0,-0.064
13/01/2024 09:00:00,5680,13.72,NA,0,NA,NA,58.66336,NA,21.09,70.87,1.922,23.35,18.25,999.5075,13.179466,0,-0.058
13/01/2024 10:00:00,5681,13.72,NA,0,NA,NA,64.13121,NA,23.33,61.25,1.777,27.14,30.79,999.318,13.309776,0,-0.058
13/01/2024 11:00:00,5682,13.72,NA,0,NA,NA,65.596664,NA,24.63,58.96,2.475,33.84,26.54,998.9976,13.3586445,0,-0.058
13/01/2024 12:00:00,5683,13.72,NA,0,NA,NA,68.40276,NA,25.34,56.21,3.519,23.73,26.69,999.1093,13.465333,0,-0.058
13/01/2024 13:00:00,5684,13.72,NA,0,NA,NA,69.408936,NA,25.52,60.7,3.922,24.88,28.97,999.1685,13.475036,0,-0.058
13/01/2024 14:00:00,5685,13.72,NA,0,NA,NA,71.294266,NA,25.6,60.14,4.427,25.58,26.63,998.74207,13.413367,0,-0.058
13/01/2024 15:00:00,5686,13.72,NA,0,NA,NA,76.52457,NA,25.34,63.23,4.748,21.81,29.76,998.9814,13.4036665,0,-0.058
13/01/2024 16:00:00,5687,13.73,NA,0,NA,NA,77.74358,NA,25.16,67.79,4.186,21.22,31.14,998.8493,13.337962,0,-0.058
13/01/2024 17:00:00,5688,13.73,NA,0,NA,NA,73.97869,NA,24.87,64.64,3.724,20.95,31.83,998.58374,13.258056,0,-0.058
13/01/2024 18:00:00,5689,13.72,NA,0,NA,NA,89.942955,NA,24.87,62.95,3.851,21.56,29.76,998.16327,13.18529,0,-0.06
13/01/2024 19:00:00,5690,13.72,NA,0,NA,NA,118.05618,NA,23.29,67.15,4.037,21.31,25.88,998.27,13.178858,0,-0.06
13/01/2024 20:00:00,5691,13.72,NA,0,NA,NA,72.672035,NA,22.39,68.9,3.451,22.39,23.17,998.63226,13.146444,0,-0.058
13/01/2024 21:00:00,5692,13.72,NA,0,NA,NA,0.091307186,0,20.49,82.8,2.351,36.02,20.68,998.7538,13.089276,0,-0.062
13/01/2024 22:00:00,5693,13.72,NA,0,NA,1540.3579,0,0,19.79,85,2.732,33.14,20.39,999.4552,13.043539,0,-0.062
13/01/2024 23:00:00,5694,13.49,NA,0,NA,NA,0,0,19.63,89.5,1.533,24.97,16.54,999.4252,12.956219,0,-0.064
14/01/2024 00:00:00,5695,13.64,NA,0,NA,1531.4437,0,0,18.78,93.3,1.782,30.81,16.71,999.44507,12.873105,0,-0.062
14/01/2024 01:00:00,5696,13.64,NA,0,NA,1523.1792,0,0,18.35,93.5,1.071,28.65,14.27,999.3028,12.74209,0,-0.064
14/01/2024 02:00:00,5697,13.42,NA,0,NA,1523.3557,0,0,18.04,94.1,0.753,27.13,10.37,999.06696,12.635898,0,-0.064
14/01/2024 03:00:00,5698,13.49,NA,0,NA,1523.4875,0,0,17.75,94.7,0.733,17.01,20.83,998.7965,12.522797,0,-0.064
14/01/2024 04:00:00,5699,13.65,NA,0,NA,1523.7893,0,0,17.19,94.7,0.124,271.6,16.69,998.4704,12.416272,0,-0.066
14/01/2024 05:00:00,5700,13.69,NA,0,NA,NA,0,0,17.08,95.2,0,350.7,0,998.26483,12.316281,0,-0.064
14/01/2024 06:00:00,5701,13.68,NA,0,NA,NA,1.1122814,0,17.03,95.7,0.026,41.01,12.21,998.6901,12.332032,0,-0.064
14/01/2024 07:00:00,5702,13.69,NA,0,NA,NA,79.785515,NA,17.38,91.4,0.147,255.6,8.2,998.9108,12.257607,0,-0.064
14/01/2024 08:00:00,5703,13.66,NA,0,NA,NA,110.06344,NA,19.44,84.7,0.584,350.5,44.75,999.3714,12.645132,0,-0.064
14/01/2024 09:00:00,5704,13.67,NA,0,NA,NA,75.26032,NA,21.38,68.6,0.746,20.75,32.11,999.11176,13.018797,0,-0.06
14/01/2024 10:00:00,5705,13.68,NA,0,NA,NA,72.501785,NA,22.85,60.36,2.564,28.87,20.83,998.9078,13.240008,0,-0.058
14/01/2024 11:00:00,5706,13.66,NA,0,NA,NA,104.62819,NA,23.5,63.94,3.458,24.57,21.3,998.66394,13.309791,0,-0.058
14/01/2024 12:00:00,5707,13.67,NA,0,NA,NA,139.56601,NA,24.3,58.31,3.042,26.34,29.12,998.4346,13.334501,0,-0.058
14/01/2024 13:00:00,5708,13.66,NA,0,NA,NA,77.78568,NA,24.66,53.97,3.527,25.01,29.02,998.4565,13.390637,0,-0.058
14/01/2024 14:00:00,5709,13.66,NA,0,NA,NA,71.74244,NA,25.06,51.06,3.898,27.41,27.1,998.1223,13.349941,0,-0.058
14/01/2024 15:00:00,5710,13.67,NA,0,NA,NA,71.120804,NA,24.91,52.58,4.323,25.45,25.87,998.1612,13.356403,0,-0.058
14/01/2024 16:00:00,5711,13.66,NA,0,NA,NA,70.10523,NA,24.79,55.26,4.217,22.6,30.15,997.98254,13.305395,0,-0.062
14/01/2024 17:00:00,5712,13.66,NA,0,NA,NA,69.131485,NA,24.22,55.53,4.679,22.07,28.9,997.72626,13.236359,0,-0.058
14/01/2024 18:00:00,5713,13.66,NA,0,NA,NA,143.057,NA,23.43,61.92,4.495,21.02,31.62,998.01654,13.215624,0,-0.062
14/01/2024 19:00:00,5714,13.67,NA,0,NA,NA,209.11728,NA,22.55,67.85,3.568,20.41,36.88,998.61523,13.190091,0,-0.062
14/01/2024 20:00:00,5715,13.67,NA,0,NA,NA,64.87164,NA,21.53,72.73,2.945,22.51,28.24,998.64233,13.109643,0,-0.064
14/01/2024 21:00:00,5716,13.66,NA,0,NA,NA,0.28313208,0,20.27,79.84,3.09,23.42,21.96,999.0609,13.071044,0,-0.064
14/01/2024 22:00:00,5717,13.68,NA,0,NA,1538.4504,0,0,19.55,84.1,1.981,21.46,19.76,999.3588,13.002369,0,-0.062
14/01/2024 23:00:00,5718,13.64,NA,0,NA,1524.0063,0,0,19.11,85,0.867,24.21,21.67,999.50433,12.940327,0,-0.064
15/01/2024 00:00:00,5719,13.67,NA,0,NA,1528.9591,0,0,18.66,87.3,0.784,32.2,15.06,999.6733,12.917681,0,-0.064
15/01/2024 01:00:00,5720,13.64,NA,0,NA,1526.334,0,0,18.27,88.5,0.255,295.2,34.63,999.7839,12.87526,0,-0.064
15/01/2024 02:00:00,5721,13.67,NA,0,NA,1520.2877,0,0,17.43,89.2,0.283,262.6,11.68,999.3231,12.778257,0,-0.066
15/01/2024 03:00:00,5722,13.67,NA,0,NA,1510.8942,0,0,16.91,90.5,0.145,240.4,9.77,999.2746,12.732811,0,-0.064
15/01/2024 04:00:00,5723,13.66,NA,0,NA,1504.1902,0,0,16.49,91.7,0.399,250.3,13.78,999.10284,12.66448,0,-0.064
15/01/2024 05:00:00,5724,13.7,NA,0,NA,NA,0,0,16.11,92.6,0.359,248.9,12.5,998.8927,12.539735,0,-0.064
15/01/2024 06:00:00,5725,13.66,NA,0,NA,NA,1.1138802,0,15.96,92.5,0.371,244.7,15.35,999.215,12.564535,0,-0.064
15/01/2024 07:00:00,5726,13.69,NA,0,NA,NA,87.359116,NA,16.66,86.2,0.286,235.9,18.74,999.633,12.558504,0,-0.064
15/01/2024 08:00:00,5727,13.64,NA,0,NA,NA,88.50686,NA,19.89,75.43,0.167,222.3,22.03,999.8199,12.833168,0,-0.064
15/01/2024 09:00:00,5728,13.69,NA,0,NA,NA,59.450962,NA,21.69,69.77,0.631,12.07,40.75,999.7825,13.189555,0,-0.06
15/01/2024 10:00:00,5729,13.69,NA,0,NA,NA,78.78939,NA,22.8,59.53,1.008,23.63,37.63,999.55634,13.326895,0,-0.058
15/01/2024 11:00:00,5730,13.66,NA,0,NA,NA,91.55811,NA,23.78,61.48,2.093,38.21,27.46,999.36426,13.374895,0,-0.058
15/01/2024 12:00:00,5731,13.64,NA,0,NA,NA,73.45338,NA,24.51,58.39,2.929,27.15,29.54,999.15234,13.43469,0,-0.058
15/01/2024 13:00:00,5732,13.69,NA,0,NA,NA,75.34152,NA,24.55,57.98,3.65,29.04,24.88,998.996,13.457168,0,-0.058
15/01/2024 14:00:00,5733,13.65,NA,0,NA,NA,73.59286,NA,24.68,52.88,4.272,25.55,25.27,998.4233,13.389573,0,-0.058
15/01/2024 15:00:00,5734,13.68,NA,0,NA,NA,73.55329,NA,24.86,55.82,4.707,23.46,25.35,998.0936,13.335614,0,-0.062
15/01/2024 16:00:00,5735,13.66,NA,0,NA,NA,73.35221,NA,24.51,57.33,5.52,22,26.79,997.8619,13.2748575,0,-0.062
15/01/2024 17:00:00,5736,13.64,NA,0,NA,NA,71.034325,NA,23.84,61.79,5.452,19.99,29.8,997.56683,13.1937,0,-0.062
15/01/2024 18:00:00,5737,13.67,NA,0,NA,NA,112.75886,NA,23.23,63.88,5.456,20.49,29.89,997.4184,13.10518,0,-0.062
15/01/2024 19:00:00,5738,13.67,NA,0,NA,NA,215.98856,NA,22.68,69.9,5.515,21.72,24.46,997.63983,13.052534,0,-0.062
15/01/2024 20:00:00,5739,13.65,NA,0,NA,NA,67.342705,NA,21.88,76.74,5.102,23.49,21.16,997.7493,12.990705,0,-0.062
15/01/2024 21:00:00,5740,13.69,NA,0,NA,NA,0.29342636,0,20.59,82.6,4.331,25.23,18.99,998.27155,12.944737,0,-0.064
15/01/2024 22:00:00,5741,13.66,NA,0,NA,NA,0,0,20.23,79.07,2.138,25.21,16.43,998.861,12.92227,0,-0.064
15/01/2024 23:00:00,5742,13.64,NA,0,NA,1556.7734,0,0,19.84,83.4,0.603,9.31,28.17,998.8305,12.893013,0,-0.064
16/01/2024 00:00:00,5743,13.66,NA,0,NA,NA,0,0,19.3,84.9,0.246,24.28,14.27,998.3903,12.81618,0,-0.064
16/01/2024 01:00:00,5744,13.65,NA,0,NA,1535.2224,0,0,18.67,86.6,0.482,274.3,40.48,998.1274,12.742693,0,-0.064
16/01/2024 02:00:00,5745,13.68,NA,0,NA,1523.2222,0,0,17.71,89.6,0.082,216,8.01,997.9241,12.666914,0,-0.066
