hour_index,timestamp,global_horizontal_irradiance,direct_normal_irradiance,diffuse_horizontal_irradiance,dry_bulb_temperature,windspeed,albedo,solar_altitude_angle,solar_azimuth_angle,solar_incident_angle,horizon_elevation_angle,tracker_roll_angle,adjusted_ghi,poa_direct_irradiance,poa_diffuse_irradiance,poa_reflected_irradiance,shaded_direct_irradiance,shaded_diffuse_irradiance,shaded_reflected_irradiance,effective_direct_irradiance,effective_diffuse_irradiance,effective_reflected_irradiance,soiled_irradiance,total_irradiance,nameplate_power,avg_cell_temp,module_irradiance_derated_power,module_mpp_power,module_power,optimizer_input_power,optimizer_output_power,optimal_dc_power,optimal_dc_voltage,inverter_overpower_loss,inverter_underpower_loss,inverter_overvoltage_loss,inverter_undervoltage_loss,actual_dc_power,actual_dc_voltage,ac_power,grid_power
1004,2021-02-11 19:00:00,6.55,,6.55,24.92602,7.03625,0.2,0.8186677,253.9499,89.06369,0.0,,6.55,0.0,6.630534,0.0024924728,0.0,6.6302314,0.0024924728,0.0,6.3208933,0.0,6.194475,6.194606,582.4997,25.196795,315.99857,315.87378,309.07703,0.0,0.0,309.06906,600.70435,0.0,0.0,0.0,0.0,309.06906,600.70435,302.5786,302.5765686035156
1005,2021-02-11 20:00:00,0.0,,0.0,23.54413,7.72167,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,2021-02-11 21:00:00,0.0,,0.0,22.21764,7.54208,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,2021-02-11 22:00:00,0.0,,0.0,20.89114,7.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,2021-02-11 23:00:00,0.0,,0.0,19.60893,7.44833,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,2021-02-12 00:00:00,0.0,,0.0,18.59001,7.07042,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,2021-02-12 01:00:00,0.0,,0.0,17.54641,5.76083,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,2021-02-12 02:00:00,0.0,,0.0,16.5484,4.59708,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,2021-02-12 03:00:00,0.0,,0.0,15.91038,3.53083,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,2021-02-12 04:00:00,0.0,,0.0,15.35373,3.18958,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,2021-02-12 05:00:00,0.0,,0.0,14.98097,3.02333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,2021-02-12 06:00:00,8.41667,,8.41667,15.26456,3.58208,0.2,2.0987883,104.99177,86.83481,0.0,,8.41667,0.0,8.447025,0.0032027971,0.0,8.446629,0.0032027971,0.0,8.052535,0.0,7.8914843,7.8916316,742.09625,15.6682205,453.60764,464.09866,450.435,0.0,0.0,450.42,640.2299,0.0,0.0,0.0,0.0,450.42,640.2299,440.96118,440.9569091796875
1016,2021-02-12 07:00:00,188.13333,,70.83333,17.09705,4.30375,0.2,14.347077,96.99136,75.341545,0.0,,188.13333,119.622246,72.43456,0.07159041,119.622246,72.431496,0.07159041,101.934616,69.05236,0.0,167.56725,167.58624,15759.979,25.392254,15250.205,15210.486,14544.506,0.0,0.0,14532.742,737.0245,0.0,0.0,0.0,0.0,14532.742,737.0245,14227.555,14222.96484375
1017,2021-02-12 08:00:00,355.31668,,136.23334,19.14375,5.63917,0.2,26.806723,88.88587,62.994915,0.0,,355.31668,220.37811,137.90771,0.13520873,220.37811,137.90161,0.13520873,207.10744,131.46788,0.0,331.80383,331.5738,31180.27,34.588486,30906.309,29771.096,28729.31,0.0,0.0,28681.78,723.55237,0.0,0.0,0.0,0.0,28681.78,723.55237,28079.463,28062.00390625
1018,2021-02-12 09:00:00,570.9,,189.15,21.32628,6.65792,0.2,39.221897,79.72998,50.732452,0.0,,570.9,381.94275,191.69379,0.21724468,381.94275,191.68518,0.21724468,370.8537,182.74208,0.0,542.52386,542.4272,51007.58,45.44814,51065.484,47087.44,45917.637,0.0,0.0,45784.16,690.3728,0.0,0.0,0.0,0.0,45784.16,690.3728,44822.69,44778.3828125
1019,2021-02-12 10:00:00,673.2833,,275.13333,23.16389,6.76375,0.2,51.210484,67.854324,38.963226,0.0,,673.2833,397.14243,277.16537,0.25620463,397.14243,277.15274,0.25620463,391.45917,264.22195,0.0,642.5675,642.59784,60427.277,51.60309,60594.824,54426.48,52922.566,0.0,0.0,52737.258,673.1288,0.0,0.0,0.0,0.0,52737.258,673.1288,51629.773,51570.95703125
1020,2021-02-12 11:00:00,738.5,,381.9,24.62991,6.5025,0.2,61.923763,49.640553,28.555826,0.0,,738.5,354.9616,382.51614,0.28102154,354.9616,382.49854,0.28102154,352.50165,364.65262,0.0,702.81116,702.8144,66087.46,56.10603,66294.17,58362.195,56584.703,0.0,0.0,56364.242,660.8158,0.0,0.0,0.0,0.0,56364.242,660.8158,55180.594,55113.4140625
1021,2021-02-12 12:00:00,786.18335,,370.5,25.834,6.35958,0.2,69.052376,18.34864,21.63376,0.0,,786.18335,413.1093,371.88086,0.2991665,413.1093,371.86356,0.2991665,411.50974,354.51364,0.0,750.7029,750.76996,70597.766,59.677208,70816.484,61321.973,58971.668,0.0,0.0,58725.79,652.71906,0.0,0.0,0.0,0.0,58725.79,652.71906,57492.547,57419.59375
1022,2021-02-12 13:00:00,871.25,,336.58334,26.88731,7.20375,0.2,68.54071,337.28964,22.020329,0.0,,871.25,530.62103,337.87338,0.33153692,530.62103,337.8575,0.33153692,528.4275,322.0941,0.0,833.5111,833.60144,78385.766,63.04844,78584.984,66964.54,64083.055,0.0,0.0,63785.285,644.02325,0.0,0.0,0.0,0.0,63785.285,644.02325,62445.797,62359.90234375
1023,2021-02-12 14:00:00,751.65,,361.01666,27.45084,8.10958,0.2,60.790028,307.83356,29.780888,0.0,,751.65,387.16693,361.72604,0.28602552,387.16693,361.70895,0.28602552,384.14804,344.8326,0.0,714.40106,714.2882,67165.15,57.18512,67375.61,59023.395,57449.684,0.0,0.0,57218.047,655.2071,0.0,0.0,0.0,0.0,57218.047,655.2071,56016.47,55947.26953125
1024,2021-02-12 15:00:00,679.6167,,261.03333,27.65476,8.08458,0.2,49.845947,290.65988,40.69208,0.0,,679.6167,414.28702,261.99124,0.25861466,414.28702,261.97882,0.25861466,407.61838,249.75555,0.0,644.22644,644.38635,60591.336,54.50971,60757.46,53857.746,52180.21,0.0,0.0,51993.805,664.1158,0.0,0.0,0.0,0.0,51993.805,664.1158,50901.934,50844.82421875
1025,2021-02-12 16:00:00,520.3833,,223.01666,27.39286,8.55583,0.2,37.769703,279.24008,52.691196,0.0,,520.3833,293.80597,223.68246,0.19802156,293.80597,223.67184,0.19802156,284.221,213.23587,0.0,487.50772,487.69894,45858.414,47.28666,45837.766,41922.71,40308.11,0.0,0.0,40204.71,690.085,0.0,0.0,0.0,0.0,40204.71,690.085,39360.414,39326.30078125
1026,2021-02-12 17:00:00,348.2,,142.16667,26.5777,6.72625,0.2,25.321636,270.2815,65.04645,0.0,,348.2,203.02385,142.68748,0.13250062,203.02385,142.68068,0.13250062,189.0888,136.02353,0.0,318.61008,318.6518,29962.424,40.70423,29667.002,27870.27,27027.436,0.0,0.0,26982.348,701.5069,0.0,0.0,0.0,0.0,26982.348,701.5069,26415.717,26400.353515625
1027,2021-02-12 18:00:00,148.36667,,75.58333,25.2632,5.59792,0.2,12.857458,262.24295,77.40859,0.0,,148.36667,71.259476,75.79292,0.056457996,71.259476,75.789276,0.056457996,58.468575,72.25309,0.0,128.10724,128.19035,12053.58,31.245535,11509.869,11222.778,10715.911,0.0,0.0,10709.004,713.7327,0.0,0.0,0.0,0.0,10709.004,713.7327,10484.115,10481.6845703125
1028,2021-02-12 19:00:00,4.3,,4.3,23.78362,4.0625,0.2,0.62700486,254.22307,89.13835,0.0,,4.3,0.0,4.4364305,0.0016362799,0.0,4.436229,0.0016362799,0.0,4.2292542,0.0,4.144669,4.14445,389.72437,23.991026,158.64752,158.59714,156.4645,0.0,0.0,156.46207,554.3334,0.0,0.0,0.0,3.0369952,153.42506,579.99976,150.20314,150.20265197753906
1029,2021-02-12 20:00:00,0.0,,0.0,22.82712,3.17,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,2021-02-12 21:00:00,0.0,,0.0,21.96624,4.75625,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,2021-02-12 22:00:00,0.0,,0.0,21.10536,4.32917,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,2021-02-12 23:00:00,0.0,,0.0,20.30057,4.10333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,2021-02-13 00:00:00,0.0,,0.0,19.84267,3.55167,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,2021-02-13 01:00:00,0.0,,0.0,19.43701,3.82083,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,2021-02-13 02:00:00,0.0,,0.0,19.05399,4.37083,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,2021-02-13 03:00:00,0.0,,0.0,18.81973,4.67583,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,2021-02-13 04:00:00,0.0,,0.0,18.6191,4.37417,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,2021-02-13 05:00:00,0.0,,0.0,18.50613,4.945,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,2021-02-13 06:00:00,7.1,,7.1,18.80625,5.69875,0.2,1.9145316,104.71137,86.94646,0.0,,7.1,0.0,7.151924,0.0027017645,0.0,7.151587,0.0027017645,0.0,6.8179145,0.0,6.681556,6.682385,628.3543,19.116673,355.11963,359.32126,350.39023,0.0,0.0,350.38074,625.5909,0.0,0.0,0.0,0.0,350.38074,625.5909,343.02274,343.0201416015625
1040,2021-02-13 07:00:00,130.6,,97.45,20.21644,7.92542,0.2,14.174577,96.69441,75.51614,0.0,,130.6,33.811054,97.657234,0.049697243,33.811054,97.65293,0.049697243,28.73291,93.097,0.0,119.39331,119.337524,11222.01,25.226006,10673.547,10661.763,10158.632,0.0,0.0,10152.684,722.7907,0.0,0.0,0.0,0.0,10152.684,722.7907,9939.478,9937.2744140625
1041,2021-02-13 08:00:00,276.15,,192.96667,21.95178,8.16708,0.2,26.637484,88.561295,63.166794,0.0,,276.15,83.67305,193.06427,0.10508341,83.67305,193.05562,0.10508341,78.57997,184.04858,0.0,257.37598,257.37024,24201.7,32.637558,23807.312,23108.402,22324.438,0.0,0.0,22295.701,724.05115,0.0,0.0,0.0,0.0,22295.701,724.05115,21827.49,21816.9453125
1042,2021-02-13 09:00:00,425.15,,276.83334,23.76301,7.42667,0.2,39.04503,79.36191,50.912403,0.0,,425.15,148.38498,276.7792,0.16178241,148.38498,276.76666,0.16178241,144.03177,263.85397,0.0,399.72803,399.6523,37581.336,40.924732,37421.375,35149.855,33598.5,0.0,0.0,33530.867,710.2076,0.0,0.0,0.0,0.0,33530.867,710.2076,32826.72,32802.91015625
1043,2021-02-13 10:00:00,557.6667,,356.5,25.50177,7.77333,0.2,51.009407,67.425545,39.167084,0.0,,557.6667,200.64783,357.26376,0.21220902,200.64783,357.24747,0.21220902,197.73927,340.57977,0.0,527.5527,527.5181,49604.695,47.799763,49643.004,45324.113,43867.88,0.0,0.0,43745.137,687.15515,0.0,0.0,0.0,0.0,43745.137,687.15515,42826.49,42786.0859375
1044,2021-02-13 11:00:00,620.18335,,426.85,26.94057,7.86833,0.2,61.671818,49.169624,28.807096,0.0,,620.18335,192.43526,426.32605,0.23599848,192.43526,426.30643,0.23599848,191.07523,406.4166,0.0,585.542,585.5402,55060.965,51.584385,55172.52,49557.613,47765.684,0.0,0.0,47615.746,677.66595,0.0,0.0,0.0,0.0,47615.746,677.66595,46615.812,46567.83984375
1045,2021-02-13 12:00:00,627.0,,429.75,28.01336,9.30292,0.2,68.72982,18.084219,21.950272,0.0,,627.0,196.018,429.07974,0.23859243,196.018,429.05984,0.23859243,195.23546,409.04144,0.0,592.19135,592.23364,55690.977,51.36386,55809.223,50174.035,48128.344,0.0,0.0,47973.855,671.00494,0.0,0.0,0.0,0.0,47973.855,671.00494,46966.406,46917.80859375
1046,2021-02-13 13:00:00,630.43335,,424.6,28.80211,9.73958,0.2,68.22113,337.5754,22.340078,0.0,,630.43335,204.2638,423.7048,0.23989892,204.2638,423.68506,0.23989892,203.39426,403.91733,0.0,595.16534,595.21277,55968.977,51.80841,56090.42,50328.656,48580.86,0.0,0.0,48424.68,674.4604,0.0,0.0,0.0,0.0,48424.68,674.4604,47407.76,47358.25390625
1047,2021-02-13 14:00:00,570.2167,,452.81668,29.26567,9.11625,0.2,60.537563,308.28802,30.032305,0.0,,570.2167,116.35029,451.39493,0.21698467,116.35029,451.3738,0.21698467,115.42593,430.31412,0.0,534.82526,534.8782,50296.14,50.53465,50344.164,45421.797,43737.355,0.0,0.0,43611.727,679.9948,0.0,0.0,0.0,0.0,43611.727,679.9948,42695.88,42655.78125
1048,2021-02-13 15:00:00,511.53333,,392.25,29.43131,9.10875,0.2,49.639206,291.07126,40.898754,0.0,,511.53333,118.04904,390.7846,0.19465387,118.04904,390.76627,0.19465387,116.12431,372.53427,0.0,478.88544,478.91968,45033.74,48.481647,45000.887,40956.5,39553.35,0.0,0.0,39452.977,685.81744,0.0,0.0,0.0,0.0,39452.977,685.81744,38624.465,38591.609375
1049,2021-02-13 16:00:00,385.83334,,287.5,29.11571,9.59042,0.2,37.58423,279.59546,52.877598,0.0,,385.83334,97.14471,286.3432,0.14682123,97.14471,286.32974,0.14682123,93.940865,272.97046,0.0,359.5731,359.67944,33820.668,43.112797,33593.727,31260.58,30134.303,0.0,0.0,30077.53,697.1364,0.0,0.0,0.0,0.0,30077.53,697.1364,29445.902,29426.80078125
1050,2021-02-13 17:00:00,260.36667,,193.8,28.59299,8.28917,0.2,25.142145,270.5969,65.227425,0.0,,260.36667,65.58207,192.9192,0.09907738,65.58207,192.91013,0.09907738,61.02732,183.9095,0.0,240.03809,240.04526,22571.324,38.50424,22150.658,20991.97,20269.057,0.0,0.0,20244.025,705.8726,0.0,0.0,0.0,0.0,20244.025,705.8726,19818.9,19810.24609375
1051,2021-02-13 18:00:00,100.96667,,84.31667,27.55885,6.59958,0.2,12.673677,262.53287,77.59414,0.0,,100.96667,16.293806,83.90866,0.038420867,16.293806,83.9047,0.038420867,13.314022,79.989944,0.0,91.43789,91.46408,8600.298,31.637089,8050.0938,7836.58,7555.9736,0.0,0.0,7552.44,702.5394,0.0,0.0,0.0,0.0,7552.44,702.5394,7393.839,7392.63427734375
1052,2021-02-13 19:00:00,2.11667,,2.11667,26.35978,5.34875,0.2,0.43073863,254.49748,89.21502,0.0,,2.11667,0.0,2.2310834,0.00080545683,0.0,2.2309823,0.00080545683,0.0,2.126895,0.0,2.084357,2.0844383,196.0097,26.458164,40.974457,41.04206,40.9246,0.0,0.0,40.924,291.32782,0.0,0.0,0.0,40.924,0.0,580.0,0.0,0.0
1053,2021-02-13 20:00:00,0.0,,0.0,24.97104,3.89792,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,2021-02-13 21:00:00,0.0,,0.0,23.55113,2.88333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,2021-02-13 22:00:00,0.0,,0.0,22.13122,2.0025,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,2021-02-13 23:00:00,0.0,,0.0,20.71733,2.09042,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,2021-02-14 00:00:00,0.0,,0.0,19.31249,1.23083,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,2021-02-14 01:00:00,0.0,,0.0,17.73881,1.01042,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,2021-02-14 02:00:00,0.0,,0.0,16.21772,1.6425,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,2021-02-14 03:00:00,0.0,,0.0,15.21045,2.425,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,2021-02-14 04:00:00,0.0,,0.0,14.31931,1.85083,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,2021-02-14 05:00:00,0.0,,0.0,13.68795,2.40792,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,2021-02-14 06:00:00,14.1,,12.46667,13.85206,2.7225,0.2,1.7307109,104.42633,87.05806,0.0,,14.1,0.9626025,12.030821,0.0053654755,0.9626025,12.030296,0.0053654755,0.4892352,11.469036,0.0,11.719106,11.715464,1101.7211,14.475212,774.0802,800.6171,776.3683,0.0,0.0,776.3278,669.5813,0.0,0.0,0.0,0.0,776.3278,669.5813,760.02496,760.0120849609375
1064,2021-02-14 07:00:00,227.76666,,58.58333,15.49935,3.08458,0.2,14.00238,96.393105,75.690475,0.0,,227.76666,172.58136,60.089977,0.08667209,172.58136,60.08746,0.08667209,146.24973,57.284233,0.0,199.46329,199.3299,18745.81,25.928583,18274.0,18177.06,17250.395,0.0,0.0,17233.955,739.9415,0.0,0.0,0.0,0.0,17233.955,739.9415,16872.043,16865.580078125
1065,2021-02-14 08:00:00,481.63333,,74.75,17.57641,3.43375,0.2,26.468222,88.232475,63.338737,0.0,,481.63333,409.26865,76.67186,0.18327603,409.26865,76.668495,0.18327603,384.0868,73.09159,0.0,448.0348,447.66934,42098.703,40.629948,42016.113,39497.266,37810.355,0.0,0.0,37725.2,711.11487,0.0,0.0,0.0,0.0,37725.2,711.11487,36932.97,36902.6953125
1066,2021-02-14 09:00:00,722.31665,,97.06667,19.66831,3.87417,0.2,38.867588,78.989685,51.092964,0.0,,722.31665,625.5093,98.90624,0.2748633,625.5093,98.90179,0.2748633,606.9658,94.28749,0.0,687.2283,687.213,64623.65,54.35547,64820.465,57503.004,56004.64,0.0,0.0,55791.234,664.6876,0.0,0.0,0.0,0.0,55791.234,664.6876,54619.617,54553.734375
1067,2021-02-14 10:00:00,920.7167,,119.83333,21.58993,3.67583,0.2,50.806934,66.99304,39.37235,0.0,,920.7167,798.7776,121.39993,0.3503605,798.7776,121.39439,0.3503605,787.048,115.73064,0.0,884.723,884.73956,83196.195,66.6521,83359.04,69813.74,67603.67,0.0,0.0,67255.45,627.6755,0.0,0.0,0.0,0.0,67255.45,627.6755,65843.086,65747.34375
1068,2021-02-14 11:00:00,1025.3334,,126.11667,23.1733,3.8225,0.2,61.41747,48.696674,29.060778,0.0,,1025.3334,894.9929,127.23262,0.3901703,894.9929,127.22675,0.3901703,888.5419,121.29083,0.0,989.63605,989.6715,93063.42,73.24467,93074.53,75405.516,73424.6,0.0,0.0,72976.664,601.12756,0.0,0.0,0.0,0.0,72976.664,601.12756,71444.16,71331.703125
1069,2021-02-14 12:00:00,1129.85,,147.05,24.48921,4.07583,0.2,68.4042,17.816858,22.270025,0.0,,1129.85,976.6077,147.63538,0.42994204,976.6077,147.62851,0.42994204,972.58826,140.74068,0.0,1091.0624,1090.9625,102589.44,79.05272,102347.9,80372.36,78052.96,0.0,0.0,77520.86,585.1527,0.0,0.0,0.0,0.0,77520.86,585.1527,75892.92,75765.8828125
1070,2021-02-14 13:00:00,1117.0333,,141.31667,25.37801,3.77417,0.2,67.89671,337.84875,22.664642,0.0,,1117.0333,968.21796,141.86848,0.4250649,968.21796,141.86185,0.4250649,963.9732,135.24301,0.0,1077.2319,1077.3795,101309.125,80.00687,101100.32,78963.984,76620.05,0.0,0.0,76102.47,583.5983,0.0,0.0,0.0,26.149927,76076.32,584.57166,74478.72,74356.4609375
1071,2021-02-14 14:00:00,927.7,,166.98334,25.66677,4.4175,0.2,60.2789,308.73572,30.289972,0.0,,927.7,753.8622,168.46886,0.35301787,753.8622,168.46086,0.35301787,747.7579,160.6009,0.0,890.19165,890.2941,83713.26,69.507164,83863.73,69221.97,66937.43,0.0,0.0,66585.914,618.09235,0.0,0.0,0.0,0.0,66585.914,618.09235,65187.613,65094.0390625
1072,2021-02-14 15:00:00,781.26666,,153.06667,25.54928,5.34333,0.2,49.426445,291.4807,41.111435,0.0,,781.26666,621.6462,154.62125,0.29729554,621.6462,154.61389,0.29729554,611.3762,147.39998,0.0,743.60065,743.8691,69946.234,60.668324,70157.836,60439.156,58374.434,0.0,0.0,58128.945,648.3902,0.0,0.0,0.0,0.0,58128.945,648.3902,56908.24,56836.8671875
1073,2021-02-14 16:00:00,675.3,,73.73333,25.05946,6.20042,0.2,37.393227,279.9508,53.069508,0.0,,675.3,594.22504,74.99152,0.25697204,594.22504,74.98797,0.25697204,574.40686,71.48922,0.0,632.97815,632.96405,59516.06,53.799595,59669.305,53037.74,51399.36,0.0,0.0,51218.51,665.91223,0.0,0.0,0.0,0.0,51218.51,665.91223,50142.92,50087.54296875
1074,2021-02-14 17:00:00,325.5,,142.96667,23.77977,7.6525,0.2,24.95756,270.91302,65.413475,0.0,,325.5,179.79883,143.45123,0.12386258,179.79883,143.4444,0.12386258,167.15887,136.7516,0.0,297.83228,297.93738,28015.295,36.4429,27685.883,26465.516,25482.402,0.0,0.0,25443.867,716.5112,0.0,0.0,0.0,0.0,25443.867,716.5112,24909.545,24895.8515625
1075,2021-02-14 18:00:00,91.18333,,83.81667,22.06107,5.87125,0.2,12.485137,262.82382,77.78443,0.0,,91.18333,7.2055516,84.54976,0.03469801,7.2055516,84.54588,0.03469801,5.862054,80.60131,0.0,84.7341,84.73685,7968.0693,25.96666,7420.3853,7391.7134,7102.88,0.0,0.0,7099.9346,719.08075,0.0,0.0,0.0,0.0,7099.9346,719.08075,6950.836,6949.77197265625
1076,2021-02-14 19:00:00,2.11667,,2.11667,20.33128,6.2175,0.2,0.22996472,254.77312,89.29365,0.0,,2.11667,0.0,2.229844,0.00080545683,0.0,2.229743,0.00080545683,0.0,2.1257133,0.0,2.083199,2.0831025,195.88707,20.42579,40.900826,40.688435,40.588932,0.0,0.0,40.588337,289.4475,0.0,0.0,0.0,40.479424,0.108911835,590.6506,0.106624685,0.10662468522787094
1077,2021-02-14 20:00:00,0.0,,0.0,18.83367,7.15542,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,2021-02-14 21:00:00,0.0,,0.0,17.37586,7.85792,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,2021-02-14 22:00:00,0.0,,0.0,15.91804,8.24833,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,2021-02-14 23:00:00,0.0,,0.0,14.59671,8.57792,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,2021-02-15 00:00:00,0.0,,0.0,14.11089,10.35125,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,2021-02-15 01:00:00,0.0,,0.0,13.69869,10.94833,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,2021-02-15 02:00:00,0.0,,0.0,13.29387,11.03625,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,2021-02-15 03:00:00,0.0,,0.0,13.01215,10.85042,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,2021-02-15 04:00:00,0.0,,0.0,12.75826,8.30292,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,2021-02-15 05:00:00,0.0,,0.0,12.58547,7.72333,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,2021-02-15 06:00:00,9.35,,9.21667,12.91365,8.40292,0.2,1.5473664,104.136765,87.16961,0.0,,9.35,0.075606726,9.199758,0.0035579572,0.075606726,9.199331,0.0035579572,0.03681682,8.7701235,0.0,8.630801,8.630971,811.6077,13.268175,514.5889,530.72943,516.73395,0.0,0.0,516.7151,654.9474,0.0,0.0,0.0,0.0,516.7151,654.9474,505.86407,505.8584289550781
1088,2021-02-15 07:00:00,199.66667,,55.63333,14.84433,9.88667,0.2,13.830508,96.08756,75.864525,0.0,,199.66667,146.94687,57.10278,0.075979196,146.94687,57.10039,0.075979196,124.168076,54.436527,0.0,175.03252,174.96205,16453.994,21.561895,15953.387,16145.254,15356.405,0.0,0.0,15343.739,750.3714,0.0,0.0,0.0,0.0,15343.739,750.3714,15021.5205,15016.384765625
1089,2021-02-15 08:00:00,426.35,,62.55,17.25382,11.39,0.2,26.298943,87.89957,63.510735,0.0,,426.35,365.92294,64.22662,0.16223904,365.92294,64.22378,0.16223904,343.1632,61.227444,0.0,396.30283,396.20706,37258.652,31.46021,37092.6,36174.562,34927.598,0.0,0.0,34859.59,735.52356,0.0,0.0,0.0,0.0,34859.59,735.52356,34127.54,34101.671875
1090,2021-02-15 09:00:00,640.98334,,83.46667,19.67911,12.57125,0.2,38.689568,78.61349,51.27413,0.0,,640.98334,557.72144,85.20405,0.24391352,557.72144,85.2002,0.24391352,541.0133,81.22517,0.0,609.7937,609.66205,57330.234,40.395245,57466.668,54121.184,52656.375,0.0,0.0,52488.79,706.76526,0.0,0.0,0.0,0.0,52488.79,706.76526,51386.527,51328.1484375
1091,2021-02-15 10:00:00,817.75,,140.06667,21.93243,14.79417,0.2,50.603058,66.55706,39.579033,0.0,,817.75,675.8667,142.27629,0.31117857,675.8667,142.26979,0.31117857,665.8122,135.6321,0.0,785.4154,785.3806,73854.51,46.052246,74073.67,68144.73,66105.484,0.0,0.0,65832.02,691.7165,0.0,0.0,0.0,0.0,65832.02,691.7165,64449.55,64358.10546875
1092,2021-02-15 11:00:00,952.65,,126.68333,23.88494,13.84708,0.2,61.160732,48.22202,29.316856,0.0,,952.65,822.04315,127.80225,0.36251208,822.04315,127.796364,0.36251208,815.9998,121.83386,0.0,919.077,919.06744,86422.78,53.353306,86549.16,77132.15,74939.336,0.0,0.0,74560.1,665.5055,0.0,0.0,0.0,0.0,74560.1,665.5055,72994.34,72876.890625
1093,2021-02-15 12:00:00,986.48334,,187.06667,25.45811,13.0325,0.2,68.07557,17.546936,22.592947,0.0,,986.48334,794.3352,188.60878,0.3753867,794.3352,188.59996,0.3753867,790.96497,179.8005,0.0,951.35016,951.5172,89472.71,57.1189,89546.76,78434.78,75892.37,0.0,0.0,75488.086,655.3292,0.0,0.0,0.0,0.0,75488.086,655.3292,73902.836,73782.328125
1094,2021-02-15 13:00:00,995.1667,,170.61667,26.60322,12.2725,0.2,67.56762,338.11005,22.993856,0.0,,995.1667,818.1628,172.06436,0.378691,818.1628,172.05624,0.378691,814.4684,164.02858,0.0,958.927,958.9625,90171.98,59.63444,90231.414,78116.76,75259.0,0.0,0.0,74854.83,649.32275,0.0,0.0,0.0,0.0,74854.83,649.32275,73282.875,73164.7265625
1095,2021-02-15 14:00:00,934.8667,,136.6,27.29034,13.89042,0.2,60.01418,309.17642,30.553745,0.0,,934.8667,791.01776,137.41435,0.35574502,791.01776,137.40788,0.35574502,784.4873,130.99683,0.0,897.17444,897.3974,84383.01,56.00721,84524.89,74413.71,72134.61,0.0,0.0,71774.76,660.1027,0.0,0.0,0.0,0.0,71774.76,660.1027,70267.484,70158.734375
